trial,timestamp,algorithm,maze,collisions,completion_time_s,goal_reached,timeout,notes
1,2026-03-31 14:04:27,PPO,U-maze,136,2.103,0,1,
2,2026-03-31 14:04:29,PPO,U-maze,137,2.255,0,1,
3,2026-03-31 14:04:31,PPO,U-maze,231,2.112,0,1,
4,2026-03-31 14:04:33,PPO,U-maze,240,1.971,0,1,
5,2026-03-31 14:04:35,PPO,U-maze,258,1.913,0,1,
6,2026-03-31 14:04:37,PPO,U-maze,194,1.901,0,1,
7,2026-03-31 14:04:39,PPO,U-maze,166,1.881,0,1,
8,2026-03-31 14:04:41,PPO,U-maze,138,1.982,0,1,
9,2026-03-31 14:04:43,PPO,U-maze,265,1.903,0,1,
10,2026-03-31 14:04:45,PPO,U-maze,260,1.997,0,1,
11,2026-03-31 14:04:47,PPO,U-maze,146,1.891,0,1,
12,2026-03-31 14:04:49,PPO,U-maze,172,2.068,0,1,
13,2026-03-31 14:04:51,PPO,U-maze,159,2.016,0,1,
14,2026-03-31 14:04:53,PPO,U-maze,164,1.98,0,1,
15,2026-03-31 14:04:55,PPO,U-maze,139,2.038,0,1,
16,2026-03-31 14:04:57,PPO,U-maze,313,2.023,0,1,
17,2026-03-31 14:04:59,PPO,U-maze,242,1.921,0,1,
18,2026-03-31 14:05:01,PPO,U-maze,318,2.124,0,1,
19,2026-03-31 14:05:03,PPO,U-maze,219,1.933,0,1,
20,2026-03-31 14:05:05,PPO,U-maze,237,2.001,0,1,
21,2026-03-31 14:05:07,PPO,U-maze,124,2.036,0,1,
22,2026-03-31 14:05:09,PPO,U-maze,110,2.045,0,1,
23,2026-03-31 14:05:11,PPO,U-maze,122,2.022,0,1,
24,2026-03-31 14:05:13,PPO,U-maze,137,2.078,0,1,
25,2026-03-31 14:05:15,PPO,U-maze,184,2.185,0,1,
26,2026-03-31 14:05:17,PPO,U-maze,145,2.091,0,1,
27,2026-03-31 14:05:19,PPO,U-maze,75,1.634,1,0,
28,2026-03-31 14:05:21,PPO,U-maze,103,2.147,0,1,
29,2026-03-31 14:05:23,PPO,U-maze,132,2.005,0,1,
30,2026-03-31 14:05:25,PPO,U-maze,127,2.085,0,1,
31,2026-03-31 14:05:27,PPO,U-maze,115,2.06,0,1,
32,2026-03-31 14:05:29,PPO,U-maze,130,1.977,0,1,
33,2026-03-31 14:05:31,PPO,U-maze,185,2.13,0,1,
